reserva_id,checkin,checkout,noites,ano,mes,canal,tipo_quarto,preco_noite,revenue_total,comissao_pct,comissao_valor,nacionalidade,num_hospedes,cancelada
1946,2024-02-18,2024-02-24,6,2024,2,Expedia,Standard,56.47,338.82,0.18,60.99,Italiana,1,0
1947,2024-02-02,2024-02-03,1,2024,2,Telefone,Superior,86.57,86.57,0.0,0.0,Italiana,2,0
1948,2024-02-27,2024-02-29,2,2024,2,Airbnb,Suite,134.63,269.26,0.03,8.08,Britânica,1,0
1949,2024-02-05,2024-02-06,1,2024,2,Airbnb,Standard,58.25,58.25,0.03,1.75,Britânica,3,0
1950,2024-02-21,2024-02-27,6,2024,2,Expedia,Suite,135.68,814.08,0.18,146.53,Britânica,4,0
1951,2024-02-20,2024-02-22,2,2024,2,Booking.com,Superior,81.0,162.0,0.15,24.3,Americana,1,0
1952,2024-02-22,2024-02-27,5,2024,2,Airbnb,Standard,59.22,296.1,0.03,8.88,Francesa,2,1
1953,2024-02-21,2024-02-25,4,2024,2,Direto,Superior,84.64,338.56,0.0,0.0,Espanhola,2,1
1954,2024-02-13,2024-02-19,6,2024,2,Direto,Standard,55.02,330.12,0.0,0.0,Americana,2,0
1955,2024-02-07,2024-02-09,2,2024,2,Direto,Suite,116.54,233.08,0.0,0.0,Italiana,1,0
1956,2024-02-27,2024-02-28,1,2024,2,Direto,Superior,87.51,87.51,0.0,0.0,Britânica,3,0
1957,2024-02-23,2024-02-25,2,2024,2,Telefone,Suite,114.33,228.66,0.0,0.0,Alemã,1,1
1958,2024-02-06,2024-02-09,3,2024,2,Airbnb,Standard,56.85,170.55,0.03,5.12,Alemã,2,0
1959,2024-02-03,2024-02-04,1,2024,2,Direto,Superior,76.7,76.7,0.0,0.0,Francesa,2,0
1960,2024-02-22,2024-02-23,1,2024,2,Booking.com,Superior,88.74,88.74,0.15,13.31,Portuguesa,4,0
1961,2024-02-14,2024-02-16,2,2024,2,Expedia,Standard,60.22,120.44,0.18,21.68,Portuguesa,3,0
1962,2024-02-16,2024-02-19,3,2024,2,Direto,Standard,55.0,165.0,0.0,0.0,Americana,2,0
1963,2024-02-11,2024-02-14,3,2024,2,Direto,Standard,64.48,193.44,0.0,0.0,Portuguesa,2,0
1964,2024-02-23,2024-02-25,2,2024,2,Direto,Suite,138.35,276.7,0.0,0.0,Brasileira,4,1
1965,2024-02-01,2024-02-04,3,2024,2,Booking.com,Standard,54.3,162.9,0.15,24.43,Italiana,2,0
1966,2024-02-16,2024-02-18,2,2024,2,Direto,Suite,134.58,269.16,0.0,0.0,Alemã,4,0
1967,2024-02-20,2024-02-21,1,2024,2,Direto,Superior,79.58,79.58,0.0,0.0,Italiana,3,0
1968,2024-02-11,2024-02-12,1,2024,2,Airbnb,Standard,54.27,54.27,0.03,1.63,Espanhola,3,0
1969,2024-02-04,2024-02-06,2,2024,2,Direto,Standard,60.82,121.64,0.0,0.0,Portuguesa,2,0
1970,2024-02-20,2024-02-22,2,2024,2,Expedia,Standard,62.5,125.0,0.18,22.5,Portuguesa,2,0
1971,2024-02-22,2024-02-25,3,2024,2,Expedia,Superior,77.3,231.9,0.18,41.74,Portuguesa,2,0
1972,2024-02-26,2024-02-27,1,2024,2,Booking.com,Standard,60.63,60.63,0.15,9.09,Alemã,4,0
1973,2024-02-06,2024-02-09,3,2024,2,Expedia,Standard,59.28,177.84,0.18,32.01,Alemã,1,0
1974,2024-02-12,2024-02-15,3,2024,2,Booking.com,Superior,84.22,252.66,0.15,37.9,Britânica,2,0
1975,2024-02-01,2024-02-03,2,2024,2,Booking.com,Standard,60.73,121.46,0.15,18.22,Francesa,1,0
1976,2024-02-07,2024-02-08,1,2024,2,Direto,Suite,124.04,124.04,0.0,0.0,Alemã,3,0
1977,2024-02-11,2024-02-14,3,2024,2,Airbnb,Superior,92.1,276.3,0.03,8.29,Americana,2,0
1978,2024-02-08,2024-02-09,1,2024,2,Booking.com,Standard,62.94,62.94,0.15,9.44,Portuguesa,2,0
1979,2024-02-27,2024-03-02,4,2024,2,Expedia,Standard,59.27,237.08,0.18,42.67,Americana,3,0
1980,2024-02-12,2024-02-13,1,2024,2,Expedia,Suite,113.57,113.57,0.18,20.44,Portuguesa,2,0
1981,2024-02-01,2024-02-03,2,2024,2,Expedia,Superior,90.93,181.86,0.18,32.73,Alemã,1,0
1982,2024-02-06,2024-02-09,3,2024,2,Direto,Superior,81.31,243.93,0.0,0.0,Alemã,1,0
1983,2024-02-26,2024-02-28,2,2024,2,Telefone,Standard,61.61,123.22,0.0,0.0,Espanhola,2,0
1984,2024-02-17,2024-02-18,1,2024,2,Expedia,Standard,57.98,57.98,0.18,10.44,Brasileira,3,0
1985,2024-02-13,2024-02-14,1,2024,2,Booking.com,Suite,133.43,133.43,0.15,20.01,Americana,2,0
1986,2024-02-28,2024-03-02,3,2024,2,Airbnb,Suite,132.63,397.89,0.03,11.94,Britânica,3,0
1987,2024-02-19,2024-02-23,4,2024,2,Booking.com,Suite,135.4,541.6,0.15,81.24,Italiana,2,0
1988,2024-02-25,2024-02-28,3,2024,2,Expedia,Superior,76.69,230.07,0.18,41.41,Americana,2,0
1989,2024-02-16,2024-02-19,3,2024,2,Booking.com,Standard,61.81,185.43,0.15,27.81,Italiana,2,0
1990,2024-02-07,2024-02-09,2,2024,2,Telefone,Superior,76.21,152.42,0.0,0.0,Italiana,3,0
1991,2024-02-12,2024-02-17,5,2024,2,Booking.com,Suite,127.8,639.0,0.15,95.85,Britânica,2,0
1992,2024-02-15,2024-02-18,3,2024,2,Booking.com,Standard,57.73,173.19,0.15,25.98,Americana,2,0
1993,2024-02-06,2024-02-08,2,2024,2,Expedia,Suite,121.39,242.78,0.18,43.7,Italiana,2,0
1994,2024-02-21,2024-02-24,3,2024,2,Booking.com,Standard,63.58,190.74,0.15,28.61,Espanhola,3,1
1995,2024-02-07,2024-02-09,2,2024,2,Booking.com,Standard,54.01,108.02,0.15,16.2,Americana,2,0
1996,2024-02-05,2024-02-08,3,2024,2,Direto,Suite,118.2,354.6,0.0,0.0,Britânica,1,0
1997,2024-02-19,2024-02-21,2,2024,2,Direto,Superior,82.38,164.76,0.0,0.0,Portuguesa,2,0
1998,2024-02-24,2024-02-26,2,2024,2,Direto,Standard,58.28,116.56,0.0,0.0,Alemã,2,0
1999,2024-02-26,2024-02-28,2,2024,2,Direto,Superior,87.74,175.48,0.0,0.0,Espanhola,2,0
2000,2024-02-18,2024-02-20,2,2024,2,Direto,Superior,79.12,158.24,0.0,0.0,Portuguesa,2,0
2001,2024-02-27,2024-03-02,4,2024,2,Booking.com,Suite,113.64,454.56,0.15,68.18,Americana,2,0
2002,2024-02-11,2024-02-14,3,2024,2,Direto,Standard,62.82,188.46,0.0,0.0,Portuguesa,2,0
2003,2024-03-20,2024-03-24,4,2024,3,Telefone,Suite,145.96,583.84,0.0,0.0,Brasileira,4,0
2004,2024-03-19,2024-03-20,1,2024,3,Expedia,Superior,90.02,90.02,0.18,16.2,Italiana,2,0
2005,2024-03-20,2024-03-24,4,2024,3,Booking.com,Superior,89.81,359.24,0.15,53.89,Italiana,1,0
2006,2024-03-17,2024-03-19,2,2024,3,Telefone,Standard,64.0,128.0,0.0,0.0,Espanhola,2,0
2007,2024-03-04,2024-03-06,2,2024,3,Booking.com,Standard,73.57,147.14,0.15,22.07,Francesa,2,0
2008,2024-03-07,2024-03-08,1,2024,3,Booking.com,Suite,154.53,154.53,0.15,23.18,Britânica,2,0
2009,2024-03-17,2024-03-20,3,2024,3,Expedia,Superior,104.43,313.29,0.18,56.39,Italiana,2,0
2010,2024-03-17,2024-03-21,4,2024,3,Booking.com,Standard,66.63,266.52,0.15,39.98,Americana,4,0
2011,2024-03-15,2024-03-17,2,2024,3,Expedia,Superior,100.56,201.12,0.18,36.2,Americana,3,0
2012,2024-03-08,2024-03-09,1,2024,3,Booking.com,Superior,101.95,101.95,0.15,15.29,Francesa,3,0
2013,2024-03-13,2024-03-16,3,2024,3,Expedia,Suite,134.88,404.64,0.18,72.84,Portuguesa,2,0
2014,2024-03-23,2024-03-28,5,2024,3,Booking.com,Superior,92.0,460.0,0.15,69.0,Alemã,4,0
2015,2024-03-17,2024-03-21,4,2024,3,Direto,Standard,66.21,264.84,0.0,0.0,Americana,2,0
2016,2024-03-22,2024-03-25,3,2024,3,Booking.com,Standard,61.56,184.68,0.15,27.7,Italiana,2,0
2017,2024-03-05,2024-03-06,1,2024,3,Direto,Standard,61.35,61.35,0.0,0.0,Americana,2,0
2018,2024-03-15,2024-03-18,3,2024,3,Expedia,Standard,70.14,210.42,0.18,37.88,Francesa,2,0
2019,2024-03-04,2024-03-05,1,2024,3,Booking.com,Suite,147.08,147.08,0.15,22.06,Brasileira,1,0
2020,2024-03-23,2024-03-24,1,2024,3,Booking.com,Standard,67.19,67.19,0.15,10.08,Portuguesa,3,0
2021,2024-03-22,2024-03-25,3,2024,3,Expedia,Standard,69.83,209.49,0.18,37.71,Espanhola,2,0
2022,2024-03-08,2024-03-12,4,2024,3,Booking.com,Standard,71.7,286.8,0.15,43.02,Americana,4,0
2023,2024-03-22,2024-03-26,4,2024,3,Booking.com,Standard,61.4,245.6,0.15,36.84,Espanhola,2,1
2024,2024-03-14,2024-03-15,1,2024,3,Direto,Suite,134.44,134.44,0.0,0.0,Espanhola,3,0
2025,2024-03-14,2024-03-16,2,2024,3,Airbnb,Superior,104.34,208.68,0.03,6.26,Espanhola,2,0
2026,2024-03-07,2024-03-08,1,2024,3,Booking.com,Standard,70.09,70.09,0.15,10.51,Italiana,2,0
2027,2024-03-14,2024-03-19,5,2024,3,Booking.com,Superior,87.24,436.2,0.15,65.43,Britânica,3,0
2028,2024-03-19,2024-03-24,5,2024,3,Telefone,Superior,101.59,507.95,0.0,0.0,Francesa,2,0
2029,2024-03-25,2024-03-30,5,2024,3,Booking.com,Superior,93.86,469.3,0.15,70.39,Francesa,2,0
2030,2024-03-11,2024-03-13,2,2024,3,Direto,Standard,72.78,145.56,0.0,0.0,Portuguesa,2,0
2031,2024-03-01,2024-03-04,3,2024,3,Expedia,Superior,90.86,272.58,0.18,49.06,Alemã,1,0
2032,2024-03-03,2024-03-05,2,2024,3,Booking.com,Standard,67.03,134.06,0.15,20.11,Portuguesa,1,0
2033,2024-03-24,2024-03-26,2,2024,3,Booking.com,Standard,69.93,139.86,0.15,20.98,Italiana,3,0
2034,2024-03-14,2024-03-17,3,2024,3,Booking.com,Superior,101.0,303.0,0.15,45.45,Britânica,3,0
2035,2024-03-22,2024-03-23,1,2024,3,Direto,Standard,64.0,64.0,0.0,0.0,Alemã,3,0
2036,2024-03-21,2024-03-22,1,2024,3,Booking.com,Suite,144.62,144.62,0.15,21.69,Portuguesa,1,0
2037,2024-03-05,2024-03-10,5,2024,3,Telefone,Standard,74.69,373.45,0.0,0.0,Espanhola,1,0
2038,2024-03-15,2024-03-17,2,2024,3,Direto,Standard,68.1,136.2,0.0,0.0,Britânica,1,0
2039,2024-03-21,2024-03-24,3,2024,3,Expedia,Superior,92.22,276.66,0.18,49.8,Alemã,2,0
2040,2024-03-15,2024-03-16,1,2024,3,Booking.com,Suite,141.07,141.07,0.15,21.16,Brasileira,2,0
2041,2024-03-13,2024-03-14,1,2024,3,Direto,Suite,152.45,152.45,0.0,0.0,Brasileira,3,0
2042,2024-03-09,2024-03-12,3,2024,3,Telefone,Superior,89.33,267.99,0.0,0.0,Brasileira,2,0
2043,2024-03-16,2024-03-17,1,2024,3,Booking.com,Superior,87.78,87.78,0.15,13.17,Alemã,1,0
2044,2024-03-14,2024-03-16,2,2024,3,Booking.com,Superior,100.33,200.66,0.15,30.1,Brasileira,4,0
2045,2024-03-02,2024-03-04,2,2024,3,Expedia,Superior,97.7,195.4,0.18,35.17,Espanhola,2,0
2046,2024-03-24,2024-03-29,5,2024,3,Booking.com,Standard,64.67,323.35,0.15,48.5,Americana,2,0
2047,2024-03-24,2024-03-29,5,2024,3,Direto,Superior,98.9,494.5,0.0,0.0,Alemã,2,0
2048,2024-03-21,2024-03-24,3,2024,3,Direto,Superior,99.39,298.17,0.0,0.0,Francesa,2,0
2049,2024-03-27,2024-04-02,6,2024,3,Direto,Standard,69.39,416.34,0.0,0.0,Francesa,1,0
2050,2024-03-03,2024-03-06,3,2024,3,Airbnb,Suite,141.05,423.15,0.03,12.69,Alemã,3,0
2051,2024-03-13,2024-03-16,3,2024,3,Expedia,Superior,96.01,288.03,0.18,51.85,Britânica,3,0
2052,2024-03-26,2024-03-29,3,2024,3,Telefone,Suite,132.75,398.25,0.0,0.0,Americana,3,0
2053,2024-03-06,2024-03-07,1,2024,3,Booking.com,Superior,99.82,99.82,0.15,14.97,Italiana,1,0
2054,2024-03-06,2024-03-09,3,2024,3,Direto,Superior,98.97,296.91,0.0,0.0,Francesa,2,0
2055,2024-03-27,2024-03-29,2,2024,3,Booking.com,Standard,74.1,148.2,0.15,22.23,Alemã,1,0
2056,2024-03-14,2024-03-19,5,2024,3,Booking.com,Superior,91.38,456.9,0.15,68.53,Italiana,2,0
2057,2024-03-09,2024-03-11,2,2024,3,Direto,Standard,65.19,130.38,0.0,0.0,Espanhola,2,0
2058,2024-04-01,2024-04-05,4,2024,4,Airbnb,Standard,69.78,279.12,0.03,8.37,Portuguesa,1,0
2059,2024-04-16,2024-04-20,4,2024,4,Booking.com,Superior,118.52,474.08,0.15,71.11,Italiana,3,0
2060,2024-04-08,2024-04-10,2,2024,4,Booking.com,Superior,104.61,209.22,0.15,31.38,Americana,2,0
2061,2024-04-15,2024-04-16,1,2024,4,Booking.com,Standard,73.9,73.9,0.15,11.09,Brasileira,3,1
2062,2024-04-23,2024-04-25,2,2024,4,Booking.com,Superior,115.97,231.94,0.15,34.79,Alemã,2,0
2063,2024-04-21,2024-04-22,1,2024,4,Airbnb,Standard,75.17,75.17,0.03,2.26,Americana,1,0
2064,2024-04-20,2024-04-22,2,2024,4,Booking.com,Suite,156.35,312.7,0.15,46.9,Italiana,2,0
2065,2024-04-22,2024-04-27,5,2024,4,Booking.com,Standard,83.1,415.5,0.15,62.32,Espanhola,3,0
2066,2024-04-28,2024-05-01,3,2024,4,Booking.com,Standard,76.81,230.43,0.15,34.56,Portuguesa,1,0
2067,2024-04-06,2024-04-11,5,2024,4,Booking.com,Superior,109.05,545.25,0.15,81.79,Italiana,4,0
2068,2024-04-23,2024-04-29,6,2024,4,Expedia,Standard,71.46,428.76,0.18,77.18,Espanhola,1,1
2069,2024-04-09,2024-04-11,2,2024,4,Booking.com,Suite,156.38,312.76,0.15,46.91,Alemã,3,0
2070,2024-04-21,2024-04-26,5,2024,4,Telefone,Superior,111.57,557.85,0.0,0.0,Italiana,1,0
2071,2024-04-21,2024-04-24,3,2024,4,Direto,Suite,170.63,511.89,0.0,0.0,Americana,2,0
2072,2024-04-28,2024-05-01,3,2024,4,Direto,Standard,78.67,236.01,0.0,0.0,Brasileira,3,0
2073,2024-04-07,2024-04-10,3,2024,4,Booking.com,Standard,70.21,210.63,0.15,31.59,Espanhola,2,0
2074,2024-04-19,2024-04-21,2,2024,4,Booking.com,Standard,80.12,160.24,0.15,24.04,Alemã,3,1
2075,2024-04-17,2024-04-21,4,2024,4,Booking.com,Standard,79.24,316.96,0.15,47.54,Alemã,1,0
2076,2024-04-08,2024-04-10,2,2024,4,Direto,Standard,81.34,162.68,0.0,0.0,Italiana,2,0
2077,2024-04-02,2024-04-06,4,2024,4,Booking.com,Superior,115.54,462.16,0.15,69.32,Americana,2,1
2078,2024-04-27,2024-04-29,2,2024,4,Booking.com,Suite,168.69,337.38,0.15,50.61,Alemã,2,0
2079,2024-04-07,2024-04-11,4,2024,4,Booking.com,Suite,156.59,626.36,0.15,93.95,Alemã,3,0
2080,2024-04-27,2024-04-29,2,2024,4,Direto,Standard,76.31,152.62,0.0,0.0,Francesa,4,0
2081,2024-04-13,2024-04-17,4,2024,4,Booking.com,Superior,118.59,474.36,0.15,71.15,Espanhola,2,0
2082,2024-04-05,2024-04-07,2,2024,4,Direto,Standard,81.95,163.9,0.0,0.0,Americana,3,0
2083,2024-04-06,2024-04-08,2,2024,4,Direto,Suite,168.79,337.58,0.0,0.0,Francesa,2,0
2084,2024-04-21,2024-04-22,1,2024,4,Direto,Standard,81.16,81.16,0.0,0.0,Portuguesa,2,0
2085,2024-04-14,2024-04-16,2,2024,4,Booking.com,Superior,115.74,231.48,0.15,34.72,Francesa,4,0
2086,2024-04-21,2024-04-28,7,2024,4,Telefone,Standard,69.65,487.55,0.0,0.0,Americana,2,1
2087,2024-04-16,2024-04-18,2,2024,4,Airbnb,Standard,69.37,138.74,0.03,4.16,Britânica,2,1
2088,2024-04-22,2024-04-26,4,2024,4,Airbnb,Standard,79.43,317.72,0.03,9.53,Espanhola,3,0
2089,2024-04-04,2024-04-06,2,2024,4,Airbnb,Standard,78.84,157.68,0.03,4.73,Espanhola,1,0
2090,2024-04-19,2024-04-22,3,2024,4,Airbnb,Superior,97.7,293.1,0.03,8.79,Italiana,2,0
2091,2024-04-14,2024-04-17,3,2024,4,Direto,Standard,76.26,228.78,0.0,0.0,Britânica,2,0
2092,2024-04-27,2024-04-28,1,2024,4,Booking.com,Suite,171.57,171.57,0.15,25.74,Portuguesa,2,0
2093,2024-04-18,2024-04-22,4,2024,4,Direto,Superior,98.58,394.32,0.0,0.0,Espanhola,3,0
2094,2024-04-01,2024-04-04,3,2024,4,Airbnb,Standard,82.04,246.12,0.03,7.38,Italiana,3,0
2095,2024-04-28,2024-05-01,3,2024,4,Booking.com,Standard,71.32,213.96,0.15,32.09,Portuguesa,1,0
2096,2024-04-22,2024-04-28,6,2024,4,Booking.com,Suite,151.36,908.16,0.15,136.22,Portuguesa,2,0
2097,2024-04-05,2024-04-08,3,2024,4,Telefone,Suite,155.31,465.93,0.0,0.0,Italiana,2,0
2098,2024-04-04,2024-04-06,2,2024,4,Telefone,Standard,77.08,154.16,0.0,0.0,Portuguesa,2,0
2099,2024-04-07,2024-04-10,3,2024,4,Booking.com,Suite,176.82,530.46,0.15,79.57,Americana,2,0
2100,2024-04-06,2024-04-09,3,2024,4,Expedia,Superior,102.83,308.49,0.18,55.53,Brasileira,2,1
2101,2024-04-21,2024-04-23,2,2024,4,Airbnb,Suite,150.44,300.88,0.03,9.03,Britânica,4,0
2102,2024-04-20,2024-04-24,4,2024,4,Booking.com,Standard,78.91,315.64,0.15,47.35,Francesa,2,0
2103,2024-04-03,2024-04-06,3,2024,4,Telefone,Standard,69.25,207.75,0.0,0.0,Britânica,1,0
2104,2024-04-11,2024-04-13,2,2024,4,Expedia,Standard,78.64,157.28,0.18,28.31,Britânica,1,0
2105,2024-04-04,2024-04-06,2,2024,4,Booking.com,Standard,83.84,167.68,0.15,25.15,Espanhola,1,0
2106,2024-04-23,2024-04-26,3,2024,4,Booking.com,Suite,161.66,484.98,0.15,72.75,Britânica,2,0
2107,2024-04-12,2024-04-14,2,2024,4,Direto,Standard,83.33,166.66,0.0,0.0,Brasileira,2,0
2108,2024-04-13,2024-04-14,1,2024,4,Booking.com,Superior,100.56,100.56,0.15,15.08,Britânica,1,0
2109,2024-04-23,2024-04-26,3,2024,4,Telefone,Superior,102.58,307.74,0.0,0.0,Italiana,1,1
2110,2024-04-23,2024-04-25,2,2024,4,Direto,Superior,103.16,206.32,0.0,0.0,Alemã,2,0
2111,2024-04-03,2024-04-04,1,2024,4,Telefone,Standard,73.63,73.63,0.0,0.0,Espanhola,3,1
2112,2024-04-16,2024-04-19,3,2024,4,Booking.com,Standard,80.22,240.66,0.15,36.1,Portuguesa,4,0
2113,2024-04-22,2024-04-25,3,2024,4,Expedia,Superior,107.56,322.68,0.18,58.08,Espanhola,2,0
2114,2024-04-24,2024-04-27,3,2024,4,Telefone,Superior,112.63,337.89,0.0,0.0,Americana,2,0
2115,2024-04-20,2024-04-23,3,2024,4,Telefone,Suite,174.32,522.96,0.0,0.0,Portuguesa,2,1
2116,2024-04-03,2024-04-05,2,2024,4,Airbnb,Suite,162.76,325.52,0.03,9.77,Americana,3,0
2117,2024-04-04,2024-04-06,2,2024,4,Telefone,Standard,74.65,149.3,0.0,0.0,Americana,4,0
2118,2024-04-10,2024-04-12,2,2024,4,Expedia,Superior,99.75,199.5,0.18,35.91,Britânica,2,0
2119,2024-04-21,2024-04-26,5,2024,4,Airbnb,Standard,73.51,367.55,0.03,11.03,Portuguesa,4,1
2120,2024-04-10,2024-04-12,2,2024,4,Direto,Standard,68.94,137.88,0.0,0.0,Americana,1,0
2121,2024-04-07,2024-04-09,2,2024,4,Direto,Standard,68.99,137.98,0.0,0.0,Espanhola,2,1
2122,2024-04-09,2024-04-13,4,2024,4,Expedia,Suite,146.02,584.08,0.18,105.13,Alemã,2,0
2123,2024-04-15,2024-04-17,2,2024,4,Booking.com,Suite,163.18,326.36,0.15,48.95,Italiana,1,0
2124,2024-04-07,2024-04-08,1,2024,4,Expedia,Standard,82.17,82.17,0.18,14.79,Britânica,1,0
2125,2024-04-16,2024-04-17,1,2024,4,Direto,Suite,150.99,150.99,0.0,0.0,Britânica,1,0
2126,2024-04-25,2024-04-29,4,2024,4,Expedia,Superior,99.95,399.8,0.18,71.96,Brasileira,2,1
2127,2024-05-05,2024-05-06,1,2024,5,Expedia,Standard,78.33,78.33,0.18,14.1,Americana,2,0
2128,2024-05-24,2024-05-30,6,2024,5,Booking.com,Superior,116.21,697.26,0.15,104.59,Portuguesa,2,0
2129,2024-05-17,2024-05-18,1,2024,5,Expedia,Superior,113.95,113.95,0.18,20.51,Francesa,2,0
2130,2024-05-07,2024-05-11,4,2024,5,Direto,Suite,170.9,683.6,0.0,0.0,Italiana,3,0
2131,2024-05-19,2024-05-26,7,2024,5,Direto,Superior,112.35,786.45,0.0,0.0,Francesa,2,0
2132,2024-05-20,2024-05-22,2,2024,5,Booking.com,Suite,195.45,390.9,0.15,58.63,Alemã,1,0
2133,2024-05-11,2024-05-13,2,2024,5,Expedia,Standard,87.27,174.54,0.18,31.42,Brasileira,2,0
2134,2024-05-12,2024-05-14,2,2024,5,Airbnb,Standard,81.08,162.16,0.03,4.86,Brasileira,2,1
2135,2024-05-10,2024-05-12,2,2024,5,Booking.com,Standard,87.73,175.46,0.15,26.32,Italiana,2,0
2136,2024-05-04,2024-05-06,2,2024,5,Expedia,Standard,84.85,169.7,0.18,30.55,Espanhola,2,0
2137,2024-05-24,2024-05-28,4,2024,5,Direto,Standard,82.63,330.52,0.0,0.0,Americana,2,0
2138,2024-05-20,2024-05-23,3,2024,5,Airbnb,Standard,78.31,234.93,0.03,7.05,Espanhola,1,1
2139,2024-05-04,2024-05-06,2,2024,5,Direto,Suite,168.95,337.9,0.0,0.0,Espanhola,4,0
2140,2024-05-05,2024-05-08,3,2024,5,Booking.com,Standard,89.44,268.32,0.15,40.25,Portuguesa,1,0
2141,2024-05-18,2024-05-22,4,2024,5,Direto,Suite,189.34,757.36,0.0,0.0,Americana,3,0
2142,2024-05-17,2024-05-19,2,2024,5,Direto,Suite,164.44,328.88,0.0,0.0,Portuguesa,1,0
2143,2024-05-23,2024-05-24,1,2024,5,Telefone,Standard,92.75,92.75,0.0,0.0,Alemã,3,0
2144,2024-05-25,2024-05-26,1,2024,5,Direto,Suite,196.98,196.98,0.0,0.0,Brasileira,2,0
2145,2024-05-19,2024-05-22,3,2024,5,Airbnb,Standard,76.56,229.68,0.03,6.89,Portuguesa,3,0
2146,2024-05-08,2024-05-10,2,2024,5,Expedia,Superior,120.6,241.2,0.18,43.42,Britânica,3,0
2147,2024-05-05,2024-05-06,1,2024,5,Booking.com,Standard,80.55,80.55,0.15,12.08,Britânica,4,0
2148,2024-05-18,2024-05-22,4,2024,5,Direto,Superior,113.98,455.92,0.0,0.0,Espanhola,1,0
2149,2024-05-18,2024-05-21,3,2024,5,Airbnb,Standard,77.92,233.76,0.03,7.01,Britânica,3,0
2150,2024-05-27,2024-05-31,4,2024,5,Airbnb,Standard,77.47,309.88,0.03,9.3,Americana,2,1
2151,2024-05-25,2024-05-31,6,2024,5,Booking.com,Suite,181.35,1088.1,0.15,163.21,Espanhola,3,0
2152,2024-05-07,2024-05-10,3,2024,5,Telefone,Standard,87.15,261.45,0.0,0.0,Italiana,2,0
2153,2024-05-08,2024-05-09,1,2024,5,Airbnb,Suite,189.1,189.1,0.03,5.67,Brasileira,2,1
2154,2024-05-07,2024-05-11,4,2024,5,Booking.com,Standard,79.65,318.6,0.15,47.79,Italiana,4,0
2155,2024-05-22,2024-05-26,4,2024,5,Booking.com,Standard,91.55,366.2,0.15,54.93,Alemã,1,0
2156,2024-05-17,2024-05-18,1,2024,5,Booking.com,Suite,196.93,196.93,0.15,29.54,Francesa,3,0
2157,2024-05-25,2024-05-29,4,2024,5,Airbnb,Standard,76.85,307.4,0.03,9.22,Portuguesa,1,0
2158,2024-05-01,2024-05-05,4,2024,5,Booking.com,Suite,183.59,734.36,0.15,110.15,Espanhola,2,0
2159,2024-05-15,2024-05-19,4,2024,5,Direto,Standard,78.87,315.48,0.0,0.0,Francesa,2,0
2160,2024-05-01,2024-05-04,3,2024,5,Booking.com,Superior,114.42,343.26,0.15,51.49,Portuguesa,1,0
2161,2024-05-01,2024-05-06,5,2024,5,Expedia,Suite,167.11,835.55,0.18,150.4,Alemã,2,0
2162,2024-05-23,2024-05-25,2,2024,5,Airbnb,Standard,91.44,182.88,0.03,5.49,Espanhola,2,1
2163,2024-05-11,2024-05-12,1,2024,5,Booking.com,Suite,172.15,172.15,0.15,25.82,Espanhola,2,1
2164,2024-05-11,2024-05-13,2,2024,5,Booking.com,Standard,79.07,158.14,0.15,23.72,Francesa,2,0
2165,2024-05-04,2024-05-06,2,2024,5,Airbnb,Standard,90.4,180.8,0.03,5.42,Britânica,4,0
2166,2024-05-01,2024-05-02,1,2024,5,Telefone,Suite,187.61,187.61,0.0,0.0,Francesa,3,0
2167,2024-05-27,2024-06-02,6,2024,5,Booking.com,Standard,90.05,540.3,0.15,81.04,Espanhola,1,0
2168,2024-05-25,2024-05-26,1,2024,5,Direto,Standard,81.99,81.99,0.0,0.0,Brasileira,2,0
2169,2024-05-05,2024-05-08,3,2024,5,Expedia,Suite,183.66,550.98,0.18,99.18,Alemã,2,0
2170,2024-05-03,2024-05-05,2,2024,5,Expedia,Standard,85.62,171.24,0.18,30.82,Brasileira,2,0
2171,2024-05-07,2024-05-09,2,2024,5,Direto,Standard,77.98,155.96,0.0,0.0,Portuguesa,2,0
2172,2024-05-28,2024-05-30,2,2024,5,Booking.com,Standard,91.99,183.98,0.15,27.6,Francesa,2,0
2173,2024-05-27,2024-05-29,2,2024,5,Direto,Suite,194.87,389.74,0.0,0.0,Alemã,1,0
2174,2024-05-14,2024-05-15,1,2024,5,Telefone,Superior,117.06,117.06,0.0,0.0,Americana,1,0
2175,2024-05-05,2024-05-06,1,2024,5,Airbnb,Standard,86.6,86.6,0.03,2.6,Americana,1,0
2176,2024-05-16,2024-05-20,4,2024,5,Booking.com,Suite,176.99,707.96,0.15,106.19,Francesa,3,0
2177,2024-05-23,2024-05-27,4,2024,5,Booking.com,Standard,82.23,328.92,0.15,49.34,Portuguesa,2,0
2178,2024-05-01,2024-05-04,3,2024,5,Direto,Standard,89.27,267.81,0.0,0.0,Brasileira,3,0
2179,2024-05-17,2024-05-22,5,2024,5,Direto,Superior,127.91,639.55,0.0,0.0,Britânica,3,0
2180,2024-05-05,2024-05-11,6,2024,5,Booking.com,Suite,180.77,1084.62,0.15,162.69,Alemã,2,0
2181,2024-05-03,2024-05-06,3,2024,5,Expedia,Suite,197.14,591.42,0.18,106.46,Italiana,2,0
2182,2024-05-14,2024-05-16,2,2024,5,Expedia,Standard,77.43,154.86,0.18,27.87,Alemã,2,0
